*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	551
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   1.00000000E+00

NucId    NucName  MT
350790   Br79     5       
                  16    0.00000000E+00   2.54616661E+19
                  102   1.04822591E+16   1.17871092E+24
                  103   3.91189739E+12   4.41415429E+20
                  107   5.48603773E+10   6.12149961E+18
                  1021  3.15408682E+15   3.54671309E+23
350800   Br80     4       
                  16    2.36429223E+12   2.21610743E+19
                  102   4.40353380E+15   4.04303430E+22
                  103   7.06503167E+16   6.82295835E+23
                  107   1.58393796E+11   1.57689665E+18
350810   Br81     5       
                  16    8.28682937E+10   9.56795461E+23
                  102   4.79994543E+14   9.16204813E+26
                  103   2.09309544E+11   3.90331951E+23
                  107   3.16009575E+09   6.42355983E+21
                  1021  4.77158689E+15   9.10791787E+27
360780   Kr78     4       
                  102   4.18891384E+15   4.47418128E+15
                  103   1.80059898E+13   1.92000200E+13
                  107   9.34037693E+11   1.00857065E+12
                  1021  1.27773959E+14   1.36475439E+14
360790   Kr79     4       
                  16    8.50264840E+11   1.08462657E+12
                  102   3.32612267E+15   3.24463307E+15
                  103   1.99230813E+17   2.06579601E+17
                  107   1.95641308E+16   2.02856750E+16
360800   Kr80     5       
                  16    0.00000000E+00   1.65101811E+15
                  102   5.74348870E+15   2.86063666E+21
                  103   1.12012702E+12   6.18999157E+17
                  107   1.82757423E+11   9.77422033E+16
                  1021  3.77978887E+15   1.88258446E+21
360810   Kr81     4       
                  16    1.14437999E+12   3.31882526E+17
                  102   1.82466371E+16   4.52427396E+21
                  103   2.08993997E+12   5.29669272E+17
                  107   1.92514188E+11   4.85066650E+16
360820   Kr82     5       
                  16    0.00000000E+00   4.79728930E+18
                  102   7.69196302E+15   2.03911036E+23
                  103   9.02235087E+10   3.07383654E+18
                  107   2.36696255E+10   7.73021144E+17
                  1021  1.54070250E+16   4.08434417E+23
360830   Kr83     4       
                  16    3.59189068E+12   7.81812500E+21
                  102   9.37953274E+16   2.32649104E+26
                  103   1.07800571E+11   2.68994473E+20
                  107   5.16480681E+09   1.37924700E+19
360840   Kr84     5       
                  16    3.35728807E+09   1.06862268E+24
                  102   4.15795434E+13   1.13686036E+26
                  103   7.96987963E+09   2.58180041E+22
                  107   1.17113005E+09   4.43369870E+21
                  1021  1.84519116E+14   5.04508830E+26
360850   Kr85     4       
                  16    1.51095217E+12   9.95965819E+24
                  102   9.68967713E+14   5.88280725E+27
                  103   4.87592835E+09   3.91353939E+22
                  107   4.66831813E+08   4.54661212E+21
360860   Kr86     4       
                  16    2.26522139E+11   1.83454465E+26
                  102   3.26557634E+12   9.29582183E+26
                  103   1.06235676E+08   1.54890121E+23
                  107   4.52921179E+07   3.29395984E+22
370850   Rb85     5       
                  16    8.03613900E+09   2.50618576E+23
                  102   7.66239711E+14   6.76479548E+26
                  103   3.63931998E+11   2.90532554E+23
                  107   4.41359993E+09   3.81319434E+21
                  1021  1.05378661E+14   9.30342137E+25
370860   Rb86     4       
                  16    8.37346117E+11   1.50482957E+21
                  102   4.36836362E+15   5.35160632E+24
                  103   2.97580804E+11   4.01035310E+20
                  107   5.66865245E+09   1.02162296E+19
370870   Rb87     4       
                  16    2.11517215E+11   5.28225956E+24
                  102   2.42773298E+14   2.09371118E+27
                  103   6.99800619E+09   6.15210150E+22
                  107   3.76704975E+08   5.38934954E+21
380840   Sr84     4       
                  102   3.97715690E+14   6.05935970E+14
                  103   3.37208277E+12   5.83507387E+12
                  107   9.35658628E+10   1.59690703E+11
                  1021  1.17428308E+15   1.78906786E+15
380850   Sr85     4       
                  16    2.62123323E+11   4.12565298E+15
                  102   2.67337921E+15   2.51184609E+19
                  103   6.71891770E+13   6.30001411E+17
                  107   1.52043081E+12   1.43278077E+16
380860   Sr86     5       
                  16    0.00000000E+00   5.91546121E+15
                  102   1.68526500E+14   5.28796371E+20
                  103   5.38483474E+11   1.61954954E+18
                  107   5.87009974E+09   1.85449577E+16
                  1021  6.79192314E+14   2.13114513E+21
380870   Sr87     4       
                  16    2.18928887E+12   5.17210921E+20
                  102   1.60783667E+16   3.80025192E+24
                  103   5.23930476E+11   1.36702892E+20
                  107   2.60160417E+10   6.98022440E+18
380880   Sr88     4       
                  16    0.00000000E+00   2.28428203E+22
                  102   9.57163568E+12   6.61814138E+24
                  103   6.27104824E+09   5.21044306E+21
                  107   1.76037195E+08   2.34787983E+20
380890   Sr89     4       
                  16    8.97605231E+12   2.47024456E+26
                  102   2.08955409E+14   6.17444053E+27
                  103   2.33805335E+09   1.00969838E+23
                  107   3.10224228E+09   1.09065819E+23
380900   Sr90     4       
                  16    4.22875780E+12   1.36139042E+27
                  102   1.92129369E+13   7.15477216E+27
                  103   2.61007811E+08   2.68431500E+23
                  107   5.65771870E+08   2.66747264E+23
390890   Y89      4       
                  16    0.00000000E+00   7.15094099E+18
                  102   5.87283469E+14   2.31535249E+23
                  103   2.46522475E+11   9.98709395E+19
                  107   2.41183639E+09   1.12655155E+18
390900   Y90      4       
