*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	202
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   1.00000000E+00

NucId    NucName  MT
                  16    1.34582334E-03   4.08857452E-04
                  102   3.18855444E+01   3.09792984E+01
                  103   1.13271162E-06   8.47661985E-07
                  107   6.32331881E-07   5.53514423E-07
661610   Dy161    4       
                  16    3.02988537E-03   1.98992387E-03
                  102   8.90325404E+01   8.34911817E+01
                  103   1.51615023E-06   1.01949015E-06
                  107   8.37384489E-07   6.53140131E-07
661620   Dy162    4       
                  16    1.82323548E-03   5.80605196E-04
                  102   8.69829465E+01   8.04465299E+01
                  103   4.11245625E-07   3.72279914E-07
                  107   2.17176109E-07   1.97950007E-07
661630   Dy163    4       
                  16    3.61796507E-03   2.68313394E-03
                  102   5.39535629E+01   5.17701151E+01
                  103   5.16555214E-07   3.62720570E-07
                  107   3.29807375E-07   2.55259988E-07
661640   Dy164    3       
                  16    2.20222361E-03   9.04526229E-04
                  102   2.79532773E+02   2.56400795E+02
                  103   1.28241883E-07   1.68403128E-07
671650   Ho165    2       
                  16    1.60036231E-03   5.25130859E-04
                  102   2.40931773E+01   2.49862047E+01
681620   Er162    4       
                  16    4.66213925E-04   2.31634937E-04
                  102   1.30517325E+01   1.35768033E+01
                  103   3.68526578E-06   2.37318960E-06
                  107   4.61456843E-06   4.25978380E-06
681640   Er164    4       
                  16    9.46630487E-04   3.40651518E-04
                  102   6.61704206E+00   6.44077784E+00
                  103   2.27897107E-06   1.44355675E-06
                  107   1.46381634E-06   1.30853379E-06
681660   Er166    4       
                  16    1.33273342E-03   4.35507275E-04
                  102   4.74790986E+00   4.37678913E+00
                  103   1.18048175E-06   7.89930309E-07
                  107   4.04062157E-07   3.44133123E-07
681670   Er167    4       
                  16    3.53816097E-03   2.36163836E-03
                  102   2.49172059E+02   2.42802312E+02
                  103   1.45530355E-06   9.45370472E-07
                  107   1.26467974E-06   1.00884259E-06
681680   Er168    3       
                  16    2.13097949E-03   7.84733270E-04
                  102   1.36838117E+00   1.11384893E+00
                  103   5.56643679E-07   4.49746688E-07
681690   Er169    4       
                  16    5.91112943E-03   5.38265014E-03
                  102   6.46071199E+00   6.49841597E+00
                  103   9.95605131E-08   1.25696187E-07
                  107   1.33646017E-05   1.23175570E-05
681700   Er170    4       
                  16    2.73573427E-03   1.38158934E-03
                  17    6.25049645E-07   5.32628850E-07
                  102   2.15424648E+00   2.01046294E+00
                  103   1.90974003E-07   2.10167520E-07
691690   Tm169    4       
                  16    1.62925399E-03   5.35228584E-04
                  102   5.10162919E+01   5.48395011E+01
                  103   1.02697981E-06   7.38466918E-07
                  107   1.22701597E-06   1.01744100E-06
691700   Tm170    4       
                  16    3.64146761E-03   2.56123239E-03
                  102   1.51086061E+01   1.48891049E+01
                  103   5.20463216E-07   4.00781958E-07
                  107   1.30863811E-05   1.24446621E-05
691710   Tm171    4       
                  16    2.51814549E-03   1.10470367E-03
                  102   4.33586178E+01   4.36139788E+01
                  103   2.37772369E-07   2.32808510E-07
                  107   8.10326409E-07   7.34299371E-07
721740   Hf174    4       
                  16    1.37435159E-03   4.17776892E-04
                  102   6.68048583E+01   6.07624313E+01
                  103   4.17779233E-06   2.73010597E-06
                  107   1.20290587E-06   9.68590797E-07
721760   Hf176    4       
                  16    1.91639945E-03   6.15932903E-04
                  102   2.39985402E+01   2.13019166E+01
                  103   1.83930628E-06   1.30133610E-06
                  107   6.13356987E-07   4.91468196E-07
721770   Hf177    4       
                  16    4.12940847E-03   3.03124776E-03
                  102   2.15053809E+02   2.32460581E+02
                  103   2.11965404E-06   1.47052811E-06
                  107   9.81421268E-07   7.35740623E-07
721780   Hf178    4       
                  16    2.73751937E-03   1.22962113E-03
                  102   5.95819112E+01   6.50790263E+01
                  103   7.87948282E-07   6.72497099E-07
                  107   2.15524449E-07   1.94836080E-07
721790   Hf179    4       
                  16    4.96135689E-03   4.10021704E-03
                  102   1.65253271E+01   1.56751990E+01
                  103   9.12994487E-07   7.59322813E-07
                  107   2.97292233E-07   2.47190513E-07
721800   Hf180    4       
                  16    3.07883919E-03   1.62471524E-03
                  17    1.17722608E-07   8.26827881E-08
                  102   2.18753760E+00   2.30115558E+00
                  103   2.80957815E-07   3.16264951E-07
721810   Hf181    4       
                  16    6.45160654E-03   6.16597599E-03
                  17    7.37548092E-07   2.29412278E-06
                  102   1.22374164E+01   1.14393810E+01
                  103   3.08724081E-07   3.06563609E-07
731810   Ta181    4       
                  16    2.21300210E-03   9.06280603E-04
                  102   2.15903072E+01   2.08455268E+01
                  103   1.15246330E-06   7.40114554E-07
                  107   3.20496581E-07   2.84775456E-07
731820   Ta182    4       
                  16    3.74989707E-03   2.85641166E-03
                  17    1.70260715E-06   0.00000000E+00
                  102   3.28929953E+03   2.99743894E+03
                  107   1.91627221E-07   2.09580091E-07
902300   Th230    4       
                  16    3.27909350E-03   2.09454024E-03
                  17    6.37921585E-06   1.86773264E-05
                  18    5.99176334E-02   6.21002963E-02
                  102   2.86473225E+01   2.98748013E+01
902310   Th231    4       
                  16    9.58049020E-03   9.92541476E-03
                  17    9.28531928E-06   2.68012792E-05
                  18    1.37273236E+01   1.33402430E+01
                  102   1.97220468E+02   1.82118120E+02
902320   Th232    4       
                  16    4.14251746E-03   3.03992258E-03
                  17    2.00864958E-05   5.87825405E-05
                  18    2.03777251E-02   2.12925406E-02
                  102   2.93237301E+00   2.92666191E+00
902330   Th233    4       
                  16    1.52714048E-02   1.62761576E-02
                  17    2.60378871E-05   6.88366248E-05
                  18    4.50373694E+00   4.37010600E+00
                  102   1.56025578E+02   1.44068504E+02
902340   Th234    4       
                  16    5.40811001E-03   4.54951115E-03
                  17    4.56137293E-05   1.03641170E-04
                  18    9.43705253E-03   9.90443100E-03
                  102   1.03139842E+00   1.01717737E+00
912310   Pa231    5       
                  16    1.49261841E-03   7.66578741E-04
                  17    5.39371728E-07   1.99563519E-06
                  18    2.51391407E-01   2.60179066E-01
                  102   6.70355735E+01   6.46011086E+01
                  103   5.19231271E-07   4.49740114E-07
912320   Pa232    4       
                  16    4.58296051E-03   4.55005734E-03
                  17    2.83449109E-07   6.31468471E-07
                  18    2.34342403E+02   2.17037872E+02
                  102   6.85156291E+01   6.31031177E+01
912330   Pa233    5       
                  16    3.32505009E-03   2.17133817E-03
                  17    9.71774242E-06   3.29192061E-05
                  18    6.58025517E-02   6.85907997E-02
                  102   2.53663622E+01   2.51307118E+01
                  103   2.34325924E-07   2.44373502E-07
922320   U232     3       
                  16    2.71890144E-04   1.31590629E-04
                  18    1.69445356E+01   1.66835306E+01
                  102   1.06708555E+01   1.05361934E+01
922330   U233     3       
                  16    4.75592236E-04   3.49977684E-04
                  18    7.81898751E+01   7.32540137E+01
                  102   8.81371986E+00   8.45380888E+00
922340   U234     4       
                  16    6.70866406E-04   3.50482027E-04
                  18    4.21848642E-01   4.32864127E-01
                  102   1.21619434E+01   1.04674522E+01
                  1021  1.21619434E+01   1.04674522E+01
922350   U235     5       
                  16    2.94117274E-03   2.88522537E-03
                  17    7.91622205E-07   1.99735167E-06
                  18    6.74549140E+01   6.24782978E+01
                  102   1.41561901E+01   1.31890165E+01
                  107   3.44874011E-05   3.18382928E-05
922360   U236     4       
                  16    1.61702577E-03   1.16836234E-03
                  17    4.49619112E-06   1.31879123E-05
                  18    2.98363609E-01   2.87595950E-01
                  102   1.00346095E+01   8.52464994E+00
922370   U237     4       
                  16    9.22868584E-03   9.99946138E-03
                  17    5.71922122E-06   1.70346832E-05
                  18    1.55864371E+00   1.61365910E+00
                  102   7.02987032E+01   6.87608785E+01
922380   U238     4       
                  16    3.39930800E-03   2.93343413E-03
                  17    1.80154791E-05   4.62453127E-05
                  18    8.53145491E-02   8.88030655E-02
                  102   9.33596040E-01   9.50563284E-01
922390   U239     4       
                  16    1.52391099E-02   1.65527122E-02
                  17    2.38233014E-05   5.13932521E-05
                  18    1.26559340E+01   1.29078648E+01
                  102   2.01162739E+01   2.04939620E+01
932360   Np236    3       
                  16    7.24947045E-04   6.43071520E-04
                  18    3.57984008E+02   3.30223244E+02
                  102   1.91664116E+01   1.77697919E+01
932370   Np237    4       
                  16    7.26982901E-04   4.28779114E-04
                  17    5.37878404E-07   1.93738161E-06
                  18    4.59821712E-01   4.74534528E-01
                  102   4.17185216E+01   4.10131878E+01
932380   Np238    4       
                  16    2.92037469E-03   3.05275599E-03
                  17    5.53562337E-07   1.59507424E-06
                  18    2.79386069E+02   2.58136168E+02
                  102   4.89915467E+01   4.52181568E+01
932390   Np239    4       
                  16    2.34083783E-03   1.66663222E-03
                  17    6.29602194E-06   1.77333718E-05
                  18    1.71375514E-01   1.77864756E-01
                  102   3.22823330E+01   3.18566197E+01
942360   Pu236    3       
                  16    1.04365735E-04   5.06385284E-05
                  18    3.93478071E+01   3.72851641E+01
                  102   9.29349930E+00   8.59749606E+00
942370   Pu237    3       
                  16    3.11412026E-04   2.65403266E-04
                  18    2.85955219E+02   2.64642944E+02
                  102   2.50186549E+01   2.31650259E+01
942380   Pu238    3       
                  16    1.10992019E-04   6.17696605E-05
                  18    2.67570614E+00   2.57607281E+00
                  102   3.48762217E+01   3.20153802E+01
942390   Pu239    4       
                  16    8.96695954E-04   8.27762011E-04
                  17    2.81686936E-07   6.51673923E-07
                  18    1.63802263E+02   1.51450681E+02
                  102   9.10217335E+01   8.44365343E+01
942400   Pu240    4       
                  16    8.96200803E-04   5.84253492E-04
                  17    6.36748045E-07   1.75960900E-06
                  18    5.49526932E-01   5.62189558E-01
                  102   2.81807145E+02   2.66583628E+02
942410   Pu241    4       
                  16    4.78078758E-03   5.36956407E-03
                  17    8.90024203E-06   2.16110313E-05
                  18    1.72195005E+02   1.58822047E+02
                  102   6.25992617E+01   5.75281824E+01
942420   Pu242    4       
                  16    1.57370996E-03   1.17670037E-03
                  17    5.39787887E-06   1.33289328E-05
                  18    3.74641571E-01   3.88143345E-01
                  102   3.15823051E+01   2.84396076E+01
942430   Pu243    4       
                  16    1.23795876E-02   1.37851706E-02
                  17    1.55898340E-04   1.22585466E-04
                  18    3.62947713E+01   3.48335382E+01
                  102   1.76353956E+01   1.69147837E+01
952410   Am241    4       
                  16    3.47740059E-04   2.07866662E-04
                  17    2.23306453E-07   5.11697834E-07
                  18    1.31006187E+00   1.26728149E+00
                  102   1.75713156E+02   1.63365435E+02
952420   Am242    3       
                  16    1.43600964E-03   1.33368399E-03
                  18    3.21728348E+02   2.97311931E+02
                  102   3.49440830E+01   3.23524537E+01
952421   Am242m1  3       
                  16    1.28683818E-03   1.11570125E-03
                  18    9.93200310E+02   9.12569500E+02
                  102   1.91862051E+02   1.76124434E+02
952430   Am243    4       
                  16    5.25487422E-04   3.10854636E-04
                  17    1.29525740E-06   3.97485752E-06
                  18    3.89297775E-01   3.97768776E-01
                  102   6.30643325E+01   6.00755211E+01
952440   Am244    4       
                  16    5.12930553E-03   5.97497403E-03
                  17    1.18263497E-05   3.41471122E-05
                  18    3.11659837E+02   2.88362311E+02
                  102   7.95827412E+01   7.36090139E+01
952441   Am244m1  4       
                  16    5.12894318E-03   5.97455113E-03
                  17    1.18263497E-05   3.41471122E-05
                  18    2.75331139E+02   2.55494622E+02
                  102   6.91731619E+01   6.41898844E+01
962420   Cm242    3       
                  16    2.74890114E-04   1.54369091E-04
                  18    1.46833254E+00   1.42818424E+00
                  102   5.71415916E+00   5.86253046E+00
962430   Cm243    3       
                  16    8.08108241E-04   7.74788939E-04
                  18    1.06905804E+02   1.01511971E+02
                  102   1.82978703E+01   1.71087432E+01
962440   Cm244    4       
                  16    5.81280320E-04   3.86365513E-04
                  17    3.38537570E-07   7.50851307E-07
                  18    8.67972021E-01   8.91464141E-01
                  102   1.62311139E+01   1.97228978E+01
962450   Cm245    4       
                  16    1.82335351E-03   1.85459920E-03
                  17    2.70543001E-07   7.59266818E-07
                  18    1.86015055E+02   1.71675639E+02
                  102   2.90900245E+01   2.67684975E+01
962460   Cm246    4       
                  16    1.38704560E-03   1.02164349E-03
                  17    1.68948432E-06   5.23577754E-06
                  18    4.85893919E-01   4.94881572E-01
                  102   3.54351219E+00   3.28837005E+00
